606 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,CIVIL     ,DIPPPT , 716 , 716 , UR/X/F  ,N, 1,2025
607 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,CIVIL     ,DIPPPT ,1459 ,3489 , UR/X/M  ,N, 3,2025
608 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,CIVIL     ,DIPPPT ,3613 ,3613 , OBC/X/M ,N, 1,2025
609 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,CSE       ,DIPPPT ,1443 ,3960 , OBC/X/F ,N, 3,2025
610 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,CSE       ,BSC    ,4189 ,4189 , OBC/X/M ,N, 1,2025
611 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,CSE       ,DIPPPT ,1123 ,4287 , OBC/X/M ,N, 10,2025
612 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,CSE       ,DIPPPT ,3540 ,3540 , SC/X/F  ,N, 1,2025
613 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,CSE       ,DIPPPT , 3901,4707 , SC/X/M  ,N, 3,2025
614 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,CSE       ,DIPPPT , 56  , 772 , UR/X/M  ,N, 10,2025
615 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,CSE       ,DIPPPT , 883 , 883 , OBC/X/M ,N, 1,2025
616 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,CSE       ,DIPPPT , 31  , 937 , UR/X/F  ,N, 6,2025
617 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,CSE       ,DIPPPT , 950 , 950 , OBC/X/F ,N, 1,2025
618 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,CSEIML    ,DIPPPT ,4419 ,4654 , OBC/X/M ,N, 3,2025
619 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,CSEIML    ,DIPPPT ,2851 ,2851 , OBC/X/F ,N, 1,2025
620 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,CSEIML    ,DIPPPT , 888 ,3572 , UR/X/F  ,N, 5,2025
621 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,CSEIML    ,DIPPPT , 170 ,3733 , OBC/X/M ,N, 4,2025
622 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,CSEIML    ,BSC    ,4314 ,4314 , OBC/X/M ,N, 1,2025
623 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,CSEIML    ,DIPPPT , 683 ,4335 , UR/X/M  ,N, 22,2025
624 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,EC        ,DIPPPT ,2234 ,2234 , UR/X/F  ,N, 1,2025
625 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,EC        ,DIPPPT ,1963 ,2862 , UR/X/M  ,N, 2,2025
626 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,ECACT     ,DIPPPT , 653 , 653 , OBC/X/M ,N, 1,2025
627 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,ELECT ELEX,DIPPPT , 935 ,4023 , UR/X/M  ,N, 5,2025
628 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,MECH      ,DIPPPT ,4096 ,4096 , SC/X/M  ,N, 1,2025
629 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,MECH      ,DIPPPT ,1658 ,1658 , SC/X/M  ,N, 1,2025
630 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,MECH      ,DIPPPT ,1846 ,2962 , OBC/X/M ,N, 2,2025
631 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,MECH      ,BSC    ,1743 ,3019 , UR/X/M  ,N, 2,2025
632 ,Lakshmi Narain College of Technology Bhopal (1994), Private ,MECH      ,DIPPPT ,1400 ,3521 , UR/X/M  ,N, 6,2025
633 ,Lakshmi Narain College of Technology Indore (2004), Private ,CSE ,DIPPPT ,1374,2576 , UR/X/M ,N,3,2025
634 ,Lakshmi Narain College of Technology Indore (2004), Private ,IT  ,DIPPPT ,3185,3185 , UR/X/M ,N,1,2025
635 ,Lakshmi Narain College of Technology Jabalpur (2008), Private ,CIVIL   ,DIPPPT , 838, 838, OBC/X/M,N,1,2025
636 ,Lakshmi Narain College of Technology Jabalpur (2008), Private ,CIVIL   ,DIPPPT ,1507,3449, UR/X/M ,N,3,2025
637 ,Lakshmi Narain College of Technology Jabalpur (2008), Private ,CSE     ,DIPPPT , 596, 596, UR/X/M ,N,1,2025
638 ,Lakshmi Narain College of Technology Jabalpur (2008), Private ,MECH    ,DIPPPT ,1680,1945, UR/X/M ,N,2,2025
639 ,Lakshmi Narain College of Technology Jabalpur (2008), Private ,MMP     ,DIPPPT ,3610,3610, UR/X/M ,N,1,2025
640 ,LAXMIPATI INSTITUTE OF SCIENCE & TECHNOLOGY BHOPAL (2008), Private ,CIVIL      ,DIPPPT , 276 ,3851 , UR/X/M ,N,9,2025
641 ,LAXMIPATI INSTITUTE OF SCIENCE & TECHNOLOGY BHOPAL (2008), Private ,CIVIL      ,BSC    , 4736,4736 , UR/X/M ,N,1,2025
642 ,LAXMIPATI INSTITUTE OF SCIENCE & TECHNOLOGY BHOPAL (2008), Private ,CSE        ,DIPPPT , 665 ,2360 , UR/X/M ,N,3,2025
643 ,LAXMIPATI INSTITUTE OF SCIENCE & TECHNOLOGY BHOPAL (2008), Private ,ELECT ELEX ,DIPPPT , 33  ,3582 , UR/X/M ,N,11,2025
644 ,LAXMIPATI INSTITUTE OF SCIENCE & TECHNOLOGY BHOPAL (2008), Private ,ELECT ELEX ,DIPPPT ,3722 ,3722 , UR/X/F ,N,1,2025
645 ,LAXMIPATI INSTITUTE OF SCIENCE & TECHNOLOGY BHOPAL (2008), Private ,MECH       ,DIPPPT ,1340 ,1510 , OBC/X/M,N,2,2025
646 ,LAXMIPATI INSTITUTE OF SCIENCE & TECHNOLOGY BHOPAL (2008), Private ,MECH       ,DIPPPT , 708 ,4718 , UR/X/M ,N,8,2025
647 ,LNCT (BHOPAL) INDORE CAMPUS (2006), Private ,CSE ,DIPPPT , 456 , 456 , UR/X/M ,N,1,2025
648 ,LNCT (BHOPAL) INDORE CAMPUS (2006), Private ,CSE ,DIPPPT , 974 , 974 , UR/X/F ,N,1,2025
649 ,LNCT (BHOPAL) INDORE CAMPUS (2006), Private ,CSE ,DIPPPT ,1543 ,1543 , OBC/X/F,N,1,2025
650 ,LNCT (BHOPAL) INDORE CAMPUS (2006), Private ,CSE ,DIPPPT ,1660 ,1660 , SC/X/F ,N,1,2025
651 ,LNCT (BHOPAL) INDORE CAMPUS (2006), Private ,CSE ,DIPPPT ,4468 ,4468 , OBC/X/M,N,1,2025
652 ,LNCT (BHOPAL) INDORE CAMPUS (2006), Private ,EC  ,DIPPPT , 258 , 945 , UR/X/M ,N,2,2025
653 ,LNCT (BHOPAL) INDORE CAMPUS (2006), Private ,EC  ,DIPPPT ,3548 ,3548 , SC/X/M ,N,1,2025
654 ,LNCT (BHOPAL) INDORE CAMPUS (2006), Private ,EC  ,DIPPPT ,4445 ,4445 , OBC/X/M,N,1,2025
655 ,LNCT (BHOPAL) INDORE CAMPUS (2006), Private ,MECH,DIPPPT , 922 , 922 , UR/X/F ,N,1,2025
656 ,LNCT (BHOPAL) INDORE CAMPUS (2006), Private ,MECH,DIPPPT , 444 ,4057 , OBC/X/M,N,3,2025
657 ,LNCT (BHOPAL) INDORE CAMPUS (2006), Private ,MECH, DIPPPT ,4752 ,4752 , UR/X/M ,N,1,2025
658 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  AI    , DIPPPT ,1346 ,1346, OBC/X/F , Y , 1 ,2025
659 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  AI    , DIPPPT ,1787 ,1787, OBC/X/M , Y , 1 ,2025
660 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  AI    , DIPPPT ,4366 ,4366, SC/X/F  , Y , 1 ,2025
661 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  AI    , DIPPPT , 494 , 494, OBC/X/F , Y , 1,2025
662 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  AI    , DIPPPT , 614 , 997, UR/X/M  , Y , 2,2025
663 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  AIADS , DIPPPT ,1668 ,2852, OBC/X/M , Y , 3,2025
664 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  AIADS , DIPPPT ,1229 ,1229, UR/X/F  , Y , 1,2025
665 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  AIADS , DIPPPT , 633 , 633, UR/X/M  , Y , 1 ,2025
666 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  AIADS , DIPPPT ,1354 ,1354, OBC/X/M , Y , 1,2025
667 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  AIML  , DIPPPT , 902 , 902, OBC/X/M , Y , 1 ,2025
668 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  AIML  , DIPPPT ,2850 ,4456, SC/X/F  , Y , 2,2025
669 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  AIML  , DIPPPT , 277 , 277, UR/X/F  , Y , 1 ,2025
670 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  AIML  , DIPPPT , 613 , 613, OBC/X/F , Y , 1,2025
671 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  AIML  , DIPPPT , 737 , 737, UR/X/M  , Y , 1,2025
672 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CHEM  , DIPPPT ,1291 ,1291, OBC/X/M  , Y , 1,2025
673 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CHEM  , DIPPPT ,3237 ,4015, UR/X/M  , Y , 2,2025
674 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CHEM  , DIPPPT ,4593 ,4593, SC/X/M  , Y , 1 ,2025
675 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CIVIL , DIPPPT ,1725 ,2184, UR/X/F  , Y , 2 ,2025
676 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CIVIL , DIPPPT , 788 ,3727, SC/X/F  , Y , 3 ,2025
677 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CIVIL , DIPPPT ,3784 ,3784, OBC/X/F , Y , 1,2025
678 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CIVIL , DIPPPT , 455 ,3961, UR/X/M  , Y , 5,2025
679 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CIVIL , DIPPPT ,1914 ,4448, OBC/X/M , Y , 2,2025
680 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CIVIL , BSC    ,2691 ,4691, UR/X/M  , Y , 1,2025
681 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CIVIL , BSC    ,4721 ,4721, OBC/X/M , Y , 1,2025
682 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CSBS  , DIPPPT ,2883 ,2883, UR/X/F  , Y , 1 ,2025
683 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CSBS  , DIPPPT ,1983 ,1983, OBC/X/M , Y , 1 ,2025
684 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CSBS  , DIPPPT ,3735 ,3797, UR/X/M  , Y , 2,2025
685 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CSBS  , DIPPPT ,4146 ,4146, UR/X/F  , Y , 1,2025
686 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CSD   , DIPPPT ,3324 ,4258, OBC/X/M , Y , 2,2025
687 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CSD   , DIPPPT ,3994 ,3994, SC/X/M  , Y , 1,2025
688 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CSD   , DIPPPT ,1523 ,1523, UR/X/F  , Y , 1,2025
689 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CSD   , DIPPPT ,1378 ,1378, UR/X/M  , Y , 1,2025
690 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CSD   , DIPPPT ,2379 ,2379, UR/X/F  , Y , 1 ,2025
691 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CSE   , DIPPPT , 600 , 600 , OBC/X/F, Y , 1,2025
692 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CSE   , DIPPPT , 586 , 586 , OBC/X/M, Y , 1,2025
693 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CSE   , DIPPPT , 2039,2039 , SC/X/F , Y , 1 ,2025
694 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CSE   , DIPPPT , 1722,2011 , SC/X/M , Y , 2 ,2025
695 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CSE   , DIPPPT , 3022,3022 , SC/X/F , Y , 1,2025
696 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CSE   , DIPPPT , 257 , 257 , UR/X/F , Y , 1 ,2025
697 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CSE   , DIPPPT , 515 , 515 , OBC/X/F, Y , 1,2025
698 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CSE   , DIPPPT , 371 , 371 , OBC/X/M, Y , 1,2025
699 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  CSE   , DIPPPT , 389 , 435 , UR/X/M , Y , 3 ,2025
700 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,   EE   , DIPPPT ,1947 ,2270 , UR/X/F , Y , 2 ,2025
701 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,   EE   , DIPPPT ,2080 ,2080 , UR/X/M , Y , 1 ,2025
702 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,   EE   , DIPPPT ,4584 ,4616 , SC/X/M , Y , 2 ,2025
703 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,   EE   , DIPPPT ,1278 ,4714 , OBC/X/M, Y , 7 ,2025
704 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,   IT   , DIPPPT ,1586 ,2759 , OBC/X/M, Y , 2,2025
705 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,   IT   , DIPPPT ,1441 ,2762 , OBC/X/M, Y , 4,2025
706 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,   IT   , DIPPPT , 640 , 805 , UR/X/F , Y , 2,2025
707 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,   IT   , DIPPPT , 841 , 971 , UR/X/F , Y , 2,2025
708 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,   IT   , DIPPPT ,1089 ,1089 , UR/X/M , Y , 1 ,2025
709 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,   IT   , DIPPPT ,1208 ,1208 , OBC/X/M, Y , 1 ,2025
710 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT , ITAIAR , DIPPPT ,3883 ,4333 , OBC/X/M, Y , 3,2025
711 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT , ITAIAR , DIPPPT ,3534 ,3534 , UR/X/F , Y , 1,2025
712 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT , ITAIAR , DIPPPT ,2708 ,3266 , UR/X/M , Y , 2,2025
713 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT , ITIOT  , DIPPPT ,4629 ,4629 , OBC/X/M, Y , 1,2025
714 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT , ITIOT  , DIPPPT ,4275 ,1275 , UR/X/F , Y , 1,2025
715 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT , ITIOT  , DIPPPT ,2103 ,2103 , OBC/X/M, Y , 1 ,2025
716 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT , ITIOT  , DIPPPT , 667 ,2848 , UR/X/M , Y , 2,2025
717 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT , ITIOT  , DIPPPT ,3641 ,3641 , UR/X/F , Y , 1,2025
718 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  MAC   , DIPPPT ,1178 ,1178 , UR/X/M , Y , 1,2025
719 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  MECH  , DIPPPT ,2737 ,4105, OBC/X/M , Y , 3,2025
720 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  MECH  , DIPPPT ,2037 ,4430, UR/X/M  , Y , 10,2025
721 ,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University) ,GOVT ,  MECH  , BSC    ,4588 ,4588, OBC/X/M , Y , 1,2025
722 ,Mahakal Institute Technology & Management Ujjain (2007), Private ,CIVIL    ,DIPPPT ,1181,1181 , SC/X/M ,N,1,2025
723 ,Mahakal Institute Technology & Management Ujjain (2007), Private ,CIVIL    ,DIPPPT ,2271,2509 , UR/X/M ,N,2,2025
724 ,Mahakal Institute Technology & Management Ujjain (2007), Private ,CSE      ,DIPPPT ,2885,2885 , UR/X/F ,N,1,2025
725 ,Mahakal Institute Technology & Management Ujjain (2007), Private ,CSE      ,BSC    ,3653,3653 , UR/X/M ,N,1,2025
726 ,Mahakal Institute Technology & Management Ujjain (2007), Private ,CSE      ,DIPPPT ,4543,4543 , UR/X/M ,N,1,2025
727 ,Mahakal Instute of Technology Ujjain (2001), Private ,CSE  ,DIPPPT ,821  ,821  , OBC/X/F ,N,1,2025
728 ,Mahakal Instute of Technology Ujjain (2001), Private ,CSE  ,DIPPPT ,2231 ,2231 , SC/X/M  ,N,1,2025
729 ,Mahakal Instute of Technology Ujjain (2001), Private ,CSE  ,DIPPPT ,1524 ,3710 , UR/X/M  ,N,2,2025
730 ,Mahakal Instute of Technology Ujjain (2001), Private ,CSE  ,DIPPPT ,1913 ,4051 , OBC/X/M ,N,2,2025
731 ,Mahakal Instute of Technology Ujjain (2001), Private ,MECH ,DIPPPT ,4469 ,4469 , SC/X/M  ,N,1,2025
732 ,Maharana Pratap College of Technology Gwalior (1996), Private ,CIVIL,DIPPPT ,3660,3660, OBC/X/M ,N,1,2025
733 ,Maharana Pratap College of Technology Gwalior (1996), Private ,CIVIL,BSC    ,4265,4539, OBC/X/M ,N,2,2025
734 ,Maharana Pratap College of Technology Gwalior (1996), Private ,CSE  ,DIPPPT ,2137,2137, UR/X/M  ,N,1,2025
735 ,Maharana Pratap College of Technology Gwalior (1996), Private ,CSE  ,DIPPPT ,3058,3160, OBC/X/M ,N,2,2025
736 ,Maharana Pratap College of Technology Gwalior (1996), Private ,CSE  ,DIPPPT ,4356,4356, SC/X/M  ,N,1,2025
737 ,Maharana Pratap College of Technology Gwalior (1996), Private ,EE   ,DIPPPT , 34 ,3724, OBC/X/M ,N,4,2025
738 ,Maharana Pratap College of Technology Gwalior (1996), Private ,EE   ,DIPPPT ,1179,4347, SC/X/M  ,N,6,2025
739 ,Maharana Pratap College of Technology Gwalior (1996), Private ,EE   ,DIPPPT , 872,4586, UR/X/M  ,N,3,2025
740 ,Maharana Pratap College of Technology Gwalior (1996), Private ,MECH ,DIPPPT ,4032,4032, UR/X/M  ,N,1,2025
741 ,Maharana Pratap College of Technology Gwalior (1996), Private ,MECH ,BSC    ,4222,4222, SC/X/M  ,N,1,2025
742 ,Maharana Pratap College of Technology Gwalior (1996), Private ,MECH ,DIPPPT ,3804,4647, SC/X/M  ,N,4,2025
743 ,Maharana Pratap College of Technology Gwalior (1996), Private ,MECH ,BSC    ,4208,4722, OBC/X/M ,N,2,2025
744 ,Malwa Institute of Technology Indore (2004), Private ,CSE          ,DIPPPT , 664, 664 , OBC/X/M ,N,1,2025
745 ,Malwa Institute of Technology Indore (2004), Private ,CSE          ,DIPPPT ,2165,2165 , UR/X/M  ,N,1,2025
746 ,Malwa Institute of Technology Indore (2004), Private ,CSE          ,DIPPPT ,2351,2351 , OBC/X/F ,N,1,2025
747 ,Malwa Institute of Technology Indore (2004), Private ,EC           ,DIPPPT ,1012,1012 , UR/X/M  ,N,1,2025
748 ,Malwa Institute of Technology Indore (2004), Private ,EC           ,DIPPPT ,1124,1124 , UR/X/F  ,N,1,2025
749 ,Malwa Institute of Technology Indore (2004), Private ,EC           ,DIPPPT ,2261,2261 , OBC/X/M ,N,1,2025
750 ,Malwa Institute of Technology Indore (2004), Private ,ELECT ELEX   ,DIPPPT ,2937,2937 , OBC/X/F ,N,1,2025
751 ,Malwa Institute of Technology Indore (2004), Private ,ELECT ELEX   ,DIPPPT ,1515,3046 , UR/X/M  ,N,3,2025
752 ,Malwa Institute of Technology Indore (2004), Private ,ELECT ELEX   ,DIPPPT ,1017,3444 , SC/X/M  ,N,3,2025
753 ,Malwa Institute of Technology Indore (2004), Private ,ELECT ELEX   ,DIPPPT ,2027,3880 , OBC/X/M ,N,5,2025
754 ,Malwa Institute of Technology Indore (2004), Private ,ELECT ELEX   ,DIPPPT ,4249,4249 , ST/X/M  ,N,1,2025
755 ,Malwa Institute of Technology Indore (2004), Private ,MECH         ,DIPPPT ,1869,1869 , OBC/X/M ,N,1,2025
756 ,Malwa Institute of Technology Indore (2004), Private ,MECH         ,DIPPPT ,4602,4602 , SC/X/M  ,N,1,2025
757 ,Mathura Devi Institute of Technology & Management Indore (2007) ,Private ,CSE  ,DIPPPT ,4512,4512, SC/X/M ,N,1,2025
758 ,Mathura Devi Institute of Technology & Management Indore (2007) ,Private ,MECH ,DIPPPT ,1391,1391, SC/X/M ,N,1,2025
759 ,Mathura Devi Institute of Technology & Management Indore (2007) ,Private ,MECH ,DIPPPT ,3507,3507, OBC/X/M,N,1,2025
760 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,AIML         ,DIPPPT ,1676 ,1676 , UR/X/F ,N,1,2025
761 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,AIML         ,DIPPPT ,1861 ,1861 , UR/X/M ,N,1,2025
762 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,CIVIL        ,DIPPPT , 214 ,3001 , UR/X/F , N,6,2025
763 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,CIVIL        ,DIPPPT ,4580 ,4580 , SC/X/M ,N,1,2025
764 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,CIVIL        ,DIPPPT , 15  ,4627 , UR/X/M ,N,53,2025
765 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,CIVIL        ,BSC    ,4643 ,4643 , OBC/X/M,N,1,2025
766 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,CSE          ,DIPPPT ,2570 ,2570 , OBC/X/F,N,1,2025
767 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,CSE          ,DIPPPT ,3010 ,3010 , SC/X/M ,N,1,2025
768 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,CSE          ,DIPPPT , 53  ,3280 , UR/X/F ,N,12,2025
769 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,CSE          ,DIPPPT ,4552 ,4636 , OBC/X/M,N,2,2025
770 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,CSE          ,DIPPPT , 9   ,4726 , UR/X/M ,N,57,2025
771 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,EC           ,DIPPPT , 758 , 758 , SC/X/M ,N,1,2025
772 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,EC           ,DIPPPT ,3682 ,3682 , OBC/X/M,N,1,2025
773 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,EC           ,DIPPPT , 28  ,4259 , UR/X/M ,N,28,2025
774 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,EC           ,DIPPPT ,1329 ,4604 , UR/X/F ,N,5,2025
775 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,ELECT ELEX   ,DIPPPT , 270 ,3206 , UR/X/F ,N,7,2025
776 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,ELECT ELEX   ,DIPPPT , 709 ,3636 , OBC/X/M,N,3,2025
777 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,ELECT ELEX   ,DIPPPT , 196 ,4289 , UR/X/M ,N,51,2025
778 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,ELECT ELEX   ,BSC    ,4601 ,4601 , OBC/X/M,N,1,2025
779 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,ELECT ELEX   ,DIPPPT ,4641 ,4641 , ST/X/M ,N,1,2025
780 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,MECH         ,DIPPPT ,1199 ,1517 , OBC/X/M,N,2,2025
781 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,MECH         ,DIPPPT ,3128 ,3128 , ST/X/M ,N,1,2025
782 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,MECH         ,DIPPPT , 308 ,3501 , UR/X/F ,N,5,2025
783 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,MECH         ,DIPPPT ,4309 ,4309 , SC/X/M ,N,1,2025
784 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,MECH         ,DIPPPT , 143 ,4484 , UR/X/M ,N,52,2025
785 ,Millenium Institute of Technology and Science Bhopal (2007), Private ,MECH         ,BSC    ,4562 ,4778 , UR/X/M ,N,2,2025
786 ,Millenium Institute of Technology Bhopal (2009), Private ,CIVIL ,BSC    ,121 , 121 , UR/X/M ,N,1,2025
787 ,Millenium Institute of Technology Bhopal (2009), Private ,CIVIL ,DIPPPT ,1608,1608 , OBC/X/F,N,1,2025
788 ,Millenium Institute of Technology Bhopal (2009), Private ,CIVIL ,DIPPPT ,2790,2790 , ST/X/M ,N,1,2025
789 ,Millenium Institute of Technology Bhopal (2009), Private ,CIVIL ,DIPPPT , 4  ,3289 , UR/X/F ,N,4,2025
